Ejari Contract Number,Registration Date,Start Date,End Date,Version,Area,Contract Amount,Annual Amount,Is Free Hold?,Property Size (sq.m),Property Type,Property Sub Type,Number of Rooms,Usage,Nearest Metro,Nearest Mall,Nearest Landmark,Parking,No of Units,Master Project,Project
"0220230820000371","2023-08-20 12:07:25","2023-08-20 00:00:00","2024-08-19 00:00:00","New","Hadaeq Sheikh Mohammed Bin Rashid","285000","285000","Free Hold","302","Villa","Villa","5","Residential","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Global Village","","1","","MAPLE 2 "
"0220230820000374","2023-08-20 12:09:35","2023-08-20 00:00:00","2024-08-19 00:00:00","New","Al Merkadh","95000","95000","Free Hold","81","Unit","Flat","","Residential","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","","1","","Azizi Riviera 13"
"0220230820000378","2023-08-20 12:11:09","2023-08-22 00:00:00","2024-08-23 00:00:00","New","Wadi Al Safa 6","160000","160000","Free Hold","273","Villa","Villa","2","Residential","","","Global Village","","1","",""
"0220230820000390","2023-08-20 12:18:27","2023-07-25 00:00:00","2024-07-24 00:00:00","New","Al Hebiah Third","50000","50000","Free Hold","79","Unit","Flat","","Residential","","","Motor City","","1","","DAMAC HILLS - LORETO"
"0220230820000400","2023-08-20 12:27:02","2023-08-25 00:00:00","2024-08-24 00:00:00","New","Al Barsha South Fourth","220000","220000","Free Hold","265","Unit","Flat","","Residential","Dubai Internet City","Marina Mall","Sports City Swimming Academy","","1","","HAMENI"
"0220230820000406","2023-08-20 12:28:49","2023-08-21 00:00:00","2024-08-20 00:00:00","New","Jabal Ali First","37000","37000","Free Hold","49","Unit","Flat","","Residential","Harbour Tower","Ibn-e-Battuta Mall","Sports City Swimming Academy","","1","",""
"0220230820000408","2023-08-20 12:29:03","2022-09-02 00:00:00","2023-09-03 00:00:00","New","Madinat Hind 4","50000","50000","Free Hold","112","Villa","Villa","3","Residential","","","","","1","","DAMAC HILLS (2) - BASSWOOD "
"0220230820000410","2023-08-20 12:30:01","2023-06-23 00:00:00","2024-06-22 00:00:00","New","Marsa Dubai","170000","170000","Free Hold","133","Unit","Flat","","Residential","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","","1","","TRIDENT GRAND"
"0220230820000412","2023-08-20 12:30:26","2023-07-20 00:00:00","2024-07-19 00:00:00","New","Al Hebiah Third","240000","240000","Free Hold","524","Villa","Villa","4","Residential","","","Motor City","","1","","DAMAC HILLS - QUEENS MEADOW"
"0220230820000416","2023-08-20 12:32:45","2023-07-10 00:00:00","2024-07-09 00:00:00","New","Mirdif","75000","75000","Non Free Hold","1","Villa","Villa","","Residential","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"0220230820000420","2023-08-20 12:33:57","2023-08-25 00:00:00","2024-08-24 00:00:00","New","Hadaeq Sheikh Mohammed Bin Rashid","235000","235000","Free Hold","202","Villa","Villa","4","Residential","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Motor City","","1","","MAPLE"
"0220230820000431","2023-08-20 12:37:45","2023-08-18 00:00:00","2024-08-17 00:00:00","New","Al Thanayah Fourth","189750","189750","Free Hold","254","Villa","Villa","3","Residential","Damac Properties","Marina Mall","Sports City Swimming Academy","","1","",""
"0220230820000452","2023-08-20 12:49:08","2023-08-22 00:00:00","2024-08-21 00:00:00","New","Burj Khalifa","130000","130000","Free Hold","81","Unit","Flat","","Residential","Business Bay Metro Station","Dubai Mall","Burj Khalifa","","1","","BLVD HEIGHTS"
"0220230820000460","2023-08-20 12:54:45","2023-08-22 00:00:00","2024-08-21 00:00:00","New","Marsa Dubai","175000","175000","Free Hold","168","Unit","Flat","","Residential","Jumeirah Beach Residency","Marina Mall","Burj Al Arab","","1","",""
"0220230820000466","2023-08-20 12:56:32","2023-08-25 00:00:00","2024-08-24 00:00:00","New","Palm Jumeirah","200000","200000","Free Hold","144","Unit","Flat","","Residential","Palm Jumeirah","Marina Mall","Burj Al Arab","","1","",""
"0220230820000468","2023-08-20 12:56:45","2023-08-20 00:00:00","2024-08-19 00:00:00","New","Al Ras","60000","60000","Non Free Hold","15","Unit","Shop","","Commercial","Al Ras Metro Station","Dubai Mall","Dubai International Airport","","1","",""
"0220230820000473","2023-08-20 13:00:10","2023-09-01 00:00:00","2024-08-31 00:00:00","New","Al Thanyah Fifth","75000","75000","Free Hold","67","Unit","Flat","","Residential","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","","1","","LAKE TERRACE"
"0220230820000482","2023-08-20 13:03:27","2023-08-27 00:00:00","2024-08-26 00:00:00","New","Al Hebiah Fourth","150000","150000","Free Hold","147","Villa","Villa","3","Residential","","","","","1","",""
"0220230820000488","2023-08-20 13:06:45","2023-09-01 00:00:00","2024-08-31 00:00:00","New","Nadd Hessa","27830","27830","Free Hold","41","Unit","Flat","","Residential","","","IMG World Adventures","","1","","SILICON HEIGHTS"
"0220230820000491","2023-08-20 13:10:17","2023-08-25 00:00:00","2024-08-24 00:00:00","New","Me'Aisem First","70000","70000","Free Hold","90","Unit","Flat","","Residential","Harbour Tower","Ibn-e-Battuta Mall","Sports City Swimming Academy","","1","","JANNAT"
"0220230820000502","2023-08-20 13:15:36","2023-08-27 00:00:00","2024-08-26 00:00:00","New","Business Bay","85000","85000","Free Hold","80","Unit","Flat","","Residential","Business Bay Metro Station","Dubai Mall","Downtown Dubai","","1","","BAY'S EDGE"
"0220230820000511","2023-08-20 13:17:14","2022-12-10 00:00:00","2023-12-09 00:00:00","New","Marsa Dubai","180000","180000","Free Hold","330","Unit","Flat","","Residential","Mina Seyahi","Marina Mall","Burj Al Arab","","1","","ALSEEF I"
"0220230820000516","2023-08-20 13:19:31","2023-08-22 00:00:00","2024-08-21 00:00:00","New","Al Thanayah Fourth","335000","335000","Free Hold","339","Villa","Villa","3","Residential","Damac Properties","Marina Mall","Sports City Swimming Academy","","1","",""
"0220230820000525","2023-08-20 13:24:45","2023-09-01 00:00:00","2024-08-31 00:00:00","New","Warsan Fourth","30000","30000","Free Hold","67","Unit","Flat","","Residential","Rashidiya Metro Station","City Centre Mirdif","","","1","",""
"0220230820000529","2023-08-20 13:27:36","2023-08-15 00:00:00","2024-08-14 00:00:00","New","Al Hebiah Third","136000","136000","Free Hold","172","Unit","Flat","","Residential","","","Motor City","","1","","DAMAC HILLS - GOLF PROMENADE"
"0220230820000532","2023-08-20 13:28:30","2023-01-01 00:00:00","2023-12-31 00:00:00","New","Al Hebiah Fourth","280000","280000","Free Hold","717","Villa","Villa","4","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","",""
"0220230820000543","2023-08-20 13:38:08","2023-09-01 00:00:00","2024-08-31 00:00:00","New","Marsa Dubai","149000","149000","Free Hold","200","Unit","Flat","","Residential","Jumeirah Beach Residency","Marina Mall","Burj Al Arab","","1","",""
"0220230820000551","2023-08-20 13:41:43","2023-08-22 00:00:00","2024-08-21 00:00:00","New","Me'Aisem First","31000","31000","Free Hold","46","Unit","Flat","","Residential","Damac Properties","Marina Mall","Sports City Swimming Academy","","1","","LAGO VISTA"
"0220230820000554","2023-08-20 13:42:42","2023-08-01 00:00:00","2024-07-31 00:00:00","New","Al Hebiah Fourth","42000","42000","Free Hold","64","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","","GLOBAL GOLF RESIDENCE 2"
"0220230820000565","2023-08-20 13:47:13","2023-08-20 00:00:00","2024-08-19 00:00:00","New","Al Ras","52000","52000","Non Free Hold","38","Unit","Office","","Commercial","Al Ras Metro Station","Dubai Mall","Dubai International Airport","","1","",""
"0220230820000570","2023-08-20 13:49:33","2023-08-22 00:00:00","2024-08-21 00:00:00","New","Me'Aisem First","60000","60000","Free Hold","63","Unit","Flat","","Residential","Harbour Tower","Ibn-e-Battuta Mall","Sports City Swimming Academy","","1","","JANNAT"
"0220230820000581","2023-08-20 13:52:25","2023-08-22 00:00:00","2024-08-21 00:00:00","New","Al Khairan First","210000","210000","Free Hold","152","Unit","Flat","","Residential","Creek Metro Station","City Centre Mirdif","Dubai International Airport","","1","","Harbour Gate "
"0220230820000583","2023-08-20 13:52:59","2023-09-01 00:00:00","2024-08-31 00:00:00","New","Palm Jumeirah","255000","255000","Free Hold","224","Unit","Flat","","Residential","Knowledge Village","Marina Mall","Burj Al Arab","","1","","TIARA RESIDENCE"
"0220230820000589","2023-08-20 13:56:37","2023-08-20 00:00:00","2024-08-19 00:00:00","New","Burj Khalifa","99000","99000","Free Hold","75","Unit","Flat","","Residential","Business Bay Metro Station","Dubai Mall","Downtown Dubai","","1","","ELITE DOWNTOWN RESIDENCE"
"0220230820000590","2023-08-20 13:56:51","2023-08-25 00:00:00","2024-08-24 00:00:00","New","Hadaeq Sheikh Mohammed Bin Rashid","80000","80000","Free Hold","60","Unit","Flat","","Residential","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","","1","","PARK HEIGHTS II"
"0220230820000593","2023-08-20 13:57:49","2023-08-25 00:00:00","2024-08-24 00:00:00","New","Business Bay","55000","55000","Free Hold","38","Unit","Studio ","","Residential","Business Bay Metro Station","Dubai Mall","Downtown Dubai","","1","","Bayz Tower"
"0220230820000614","2023-08-20 14:09:46","2023-09-20 00:00:00","2024-09-19 00:00:00","New","Al Thanyah Third","88000","88000","Free Hold","105","Unit","Flat","","Residential","Dubai Internet City","Marina Mall","Burj Al Arab","","1","",""
"0220230820000621","2023-08-20 14:13:18","2023-03-10 00:00:00","2024-03-09 00:00:00","New","Me'Aisem First","20350","20350","Free Hold","46","Unit","Flat","","Residential","Damac Properties","Marina Mall","Sports City Swimming Academy","","1","","THE CRESCENT"
"0220230820000633","2023-08-20 14:24:20","2023-08-22 00:00:00","2024-08-21 00:00:00","New","Wadi Al Safa 6","165000","165000","Free Hold","259","Villa","Villa","2","Residential","","","Motor City","","1","",""
"0220230820000646","2023-08-20 14:28:35","2023-09-01 00:00:00","2024-08-31 00:00:00","New","Al Barsha South Fourth","75000","75000","Free Hold","135","Unit","Flat","","Residential","Dubai Internet City","Marina Mall","Sports City Swimming Academy","","1","","LA RIVIERA ESTATE"
"0220230820000649","2023-08-20 14:30:14","2023-08-23 00:00:00","2024-08-22 00:00:00","New","Nadd Hessa","50000","50000","Free Hold","85","Unit","Flat","","Residential","","","IMG World Adventures","","1","","LE PRESIDIUM"
"0220230820000658","2023-08-20 14:35:05","2023-08-17 00:00:00","2024-08-16 00:00:00","New","Al Thanyah Third","44100","44100","Free Hold","41","Unit","Flat","","Residential","Dubai Internet City","Marina Mall","Burj Al Arab","","1","",""
"0220230820000663","2023-08-20 14:41:49","2023-08-15 00:00:00","2024-08-14 00:00:00","New","Al Thanyah Third","170000","170000","Free Hold","134","Unit","Flat","","Residential","Damac Properties","Marina Mall","Burj Al Arab","","1","","The Hills"
"0220230820000668","2023-08-20 14:45:07","2023-09-01 00:00:00","2024-08-31 00:00:00","New","Al Hebiah Fourth","50000","50000","Free Hold","95","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","","HUB CANAL 2 TOWER"
"0220230820000692","2023-08-20 15:01:01","2023-08-24 00:00:00","2024-08-23 00:00:00","New","Hadaeq Sheikh Mohammed Bin Rashid","85000","85000","Free Hold","60","Unit","Flat","","Residential","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","","1","","PARK RIDGE"
"0220230820000700","2023-08-20 15:02:58","2023-08-21 00:00:00","2024-08-20 00:00:00","New","Marsa Dubai","160000","160000","Free Hold","121","Unit","Flat","","Residential","Jumeirah Beach Resdency","Marina Mall","Burj Al Arab","","1","","PARK ISLANDS"
"0220230820000705","2023-08-20 15:07:12","2023-09-01 00:00:00","2024-08-31 00:00:00","New","Madinat Al Mataar","70000","70000","Free Hold","158","Unit","Flat","","Residential","","","Al Makhtoum International Airport","","1","","URBANA"
"0220230820000727","2023-08-20 15:27:35","2023-08-19 00:00:00","2024-08-18 00:00:00","New","Al Thanyah Fifth","300000","300000","Free Hold","680","Villa","Villa","3","Residential","Harbour Tower","Ibn-e-Battuta Mall","Sports City Swimming Academy","","1","",""
"0220230820000732","2023-08-20 15:29:32","2023-05-01 00:00:00","2024-04-30 00:00:00","New","Jabal Ali First","37000","37000","Free Hold","35","Unit","Flat","","Residential","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","","1","","Azizi Plaza Hotel Apartments"
"0220230820000737","2023-08-20 15:33:39","2023-08-25 00:00:00","2024-08-24 00:00:00","New","Nadd Hessa","34000","34000","Free Hold","45","Unit","Flat","","Residential","","","IMG World Adventures","","1","",""
"0220230820000741","2023-08-20 15:40:51","2023-08-25 00:00:00","2024-08-24 00:00:00","New","Al Khairan First","85000","85000","Free Hold","71","Unit","Flat","","Residential","Creek Metro Station","City Centre Mirdif","Dubai International Airport","","1","","17 ICON BAY"
"0220230820000754","2023-08-20 15:50:39","2023-08-22 00:00:00","2024-08-21 00:00:00","New","Al Merkadh","188000","188000","Free Hold","136","Unit","Flat","","Residential","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","","1","","Sobha Hartland One Park Avenue "
"0220230820000756","2023-08-20 15:52:13","2023-08-24 00:00:00","2024-08-23 00:00:00","New","Al Hebiah First","110000","110000","Free Hold","155","Unit","Flat","","Residential","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","","1","",""
"0220230820000764","2023-08-20 16:00:44","2023-08-20 00:00:00","2024-08-19 00:00:00","New","Al Barsha South Fourth","46000","46000","Free Hold","60","Unit","Flat","","Residential","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","","1","","DIAMOND VIEWS 4"
"0220230820000766","2023-08-20 16:01:18","2023-01-28 00:00:00","2024-01-27 00:00:00","New","Al Barsha South Fourth","64000","64000","Free Hold","65","Unit","Flat","","Residential","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","","1","","Bloom Towers"
"0220230820000780","2023-08-20 16:17:57","2023-08-21 00:00:00","2024-08-20 00:00:00","New","Wadi Al Safa 7","155000","155000","Free Hold","150","Villa","Villa","3","Residential","","","Motor City","","1","","AR II Camelia"
"0220230820000812","2023-08-20 16:47:20","2023-08-21 00:00:00","2024-08-20 00:00:00","New","Burj Khalifa","250000","250000","Free Hold","178","Unit","Flat","","Residential","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","","1","","BURJ VIEWS"
"0220230820000830","2023-08-20 17:00:55","2023-08-26 00:00:00","2024-08-25 00:00:00","New","Al Thanyah Third","65000","65000","Free Hold","70","Unit","Flat","","Residential","Dubai Internet City","Marina Mall","Burj Al Arab","","1","",""
"0220230820000838","2023-08-20 17:07:13","2023-08-24 00:00:00","2024-08-23 00:00:00","New","Al Khairan First","110000","110000","Free Hold","62","Unit","Flat","","Residential","Creek Metro Station","City Centre Mirdif","Dubai International Airport","","1","","Creek Beach - Bayshore"
"0220230820000838","2023-08-20 17:07:13","2023-08-24 00:00:00","2024-08-23 00:00:00","New","Al Khairan First","110000","110000","Free Hold","62","Unit","Flat","","Residential","Creek Metro Station","City Centre Mirdif","Dubai International Airport","","1","","Creek Beach - Summer"
"0220230820000838","2023-08-20 17:07:13","2023-08-24 00:00:00","2024-08-23 00:00:00","New","Al Khairan First","110000","110000","Free Hold","62","Unit","Flat","","Residential","Creek Metro Station","City Centre Mirdif","Dubai International Airport","","1","","Creek Beach - Grove"
"0220230820000838","2023-08-20 17:07:13","2023-08-24 00:00:00","2024-08-23 00:00:00","New","Al Khairan First","110000","110000","Free Hold","62","Unit","Flat","","Residential","Creek Metro Station","City Centre Mirdif","Dubai International Airport","","1","","Creek Beach - Surf"
"0220230820000838","2023-08-20 17:07:13","2023-08-24 00:00:00","2024-08-23 00:00:00","New","Al Khairan First","110000","110000","Free Hold","62","Unit","Flat","","Residential","Creek Metro Station","City Centre Mirdif","Dubai International Airport","","1","","Creek Beach - Rosewater"
"0220230820000838","2023-08-20 17:07:13","2023-08-24 00:00:00","2024-08-23 00:00:00","New","Al Khairan First","110000","110000","Free Hold","62","Unit","Flat","","Residential","Creek Metro Station","City Centre Mirdif","Dubai International Airport","","1","","Creek Beach - Breeze"
"0220230820000838","2023-08-20 17:07:13","2023-08-24 00:00:00","2024-08-23 00:00:00","New","Al Khairan First","110000","110000","Free Hold","62","Unit","Flat","","Residential","Creek Metro Station","City Centre Mirdif","Dubai International Airport","","1","","Creek Beach - Sunset"
"0220230820000838","2023-08-20 17:07:13","2023-08-24 00:00:00","2024-08-23 00:00:00","New","Al Khairan First","110000","110000","Free Hold","62","Unit","Flat","","Residential","Creek Metro Station","City Centre Mirdif","Dubai International Airport","","1","","Creek Beach - VIDA Residences"
"0220230820000838","2023-08-20 17:07:13","2023-08-24 00:00:00","2024-08-23 00:00:00","New","Al Khairan First","110000","110000","Free Hold","62","Unit","Flat","","Residential","Creek Metro Station","City Centre Mirdif","Dubai International Airport","","1","","Creek Beach - Canopy - Moor"
"0220230820000838","2023-08-20 17:07:13","2023-08-24 00:00:00","2024-08-23 00:00:00","New","Al Khairan First","110000","110000","Free Hold","62","Unit","Flat","","Residential","Creek Metro Station","City Centre Mirdif","Dubai International Airport","","1","","Creek Beach - Savanna-Cedar-Mangrove"
"0220230820000838","2023-08-20 17:07:13","2023-08-24 00:00:00","2024-08-23 00:00:00","New","Al Khairan First","110000","110000","Free Hold","62","Unit","Flat","","Residential","Creek Metro Station","City Centre Mirdif","Dubai International Airport","","1","","Creek Beach - Orchid"
"0220230820000838","2023-08-20 17:07:13","2023-08-24 00:00:00","2024-08-23 00:00:00","New","Al Khairan First","110000","110000","Free Hold","62","Unit","Flat","","Residential","Creek Metro Station","City Centre Mirdif","Dubai International Airport","","1","","Creek Beach - Lotus"
"0220230820000859","2023-08-20 17:23:28","2023-08-22 00:00:00","2024-08-21 00:00:00","New","Al Barsha South Fourth","54000","54000","Free Hold","44","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","","THE CONCOURSE"
"0220230820000859","2023-08-20 17:23:28","2023-08-22 00:00:00","2024-08-21 00:00:00","New","Al Barsha South Fourth","54000","54000","Free Hold","44","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","","GHALIA"
"0220230820000874","2023-08-20 17:38:18","2023-08-25 00:00:00","2024-08-24 00:00:00","New","Marsa Dubai","320000","320000","Free Hold","182","Unit","Flat","","Residential","Marina Towers","Marina Mall","Burj Al Arab","","1","","THE RESIDENCES AT MARINA GATE 1"
"0220230820000883","2023-08-20 17:50:23","2023-08-25 00:00:00","2024-08-24 00:00:00","New","Madinat Al Mataar","60000","60000","Free Hold","98","Unit","Flat","","Residential","","","Expo 2020 Site","","1","","The Pulse Residence Plaza"
"0220230820000886","2023-08-20 17:53:03","2023-08-22 00:00:00","2024-08-21 00:00:00","New","Jabal Ali First","35000","35000","Free Hold","49","Unit","Flat","","Residential","Harbour Tower","Ibn-e-Battuta Mall","Sports City Swimming Academy","","1","",""
"0220230820000888","2023-08-20 18:00:34","2023-09-01 00:00:00","2024-08-31 00:00:00","New","Al Hebiah First","68000","68000","Free Hold","92","Unit","Flat","","Residential","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","","1","",""
"0220230820000891","2023-08-20 18:01:03","2023-08-18 00:00:00","2024-08-17 00:00:00","New","Wadi Al Safa 6","325000","325000","Free Hold","590","Villa","Villa","3","Residential","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Motor City","","1","",""
"0220230820000897","2023-08-20 18:10:18","2023-08-17 00:00:00","2024-08-16 00:00:00","New","Al Thanyah Fifth","72000","72000","Free Hold","89","Unit","Flat","","Residential","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","","1","","CONCORDE TOWER"
"0220230820000899","2023-08-20 18:13:36","2023-06-01 00:00:00","2024-05-31 00:00:00","New","Al Yelayiss 2","60000","60000","Free Hold","88","Unit","Flat","","Residential","","","Dubai Cycling Course","","1","","TOWN SQUARE ZAHRA"
"0220230820000901","2023-08-20 18:20:46","2023-09-01 00:00:00","2024-08-31 00:00:00","New","Jabal Ali First","30800","30800","Free Hold","45","Unit","Flat","","Residential","Harbour Tower","Ibn-e-Battuta Mall","Sports City Swimming Academy","","1","",""
"0220230820000907","2023-08-20 18:28:56","2023-08-18 00:00:00","2024-08-17 00:00:00","New","Al Hebiah Third","120000","120000","Free Hold","139","Unit","Flat","","Residential","","","Motor City","","1","","DAMAC HILLS - GOLF PANORAMA"
"0220230820000914","2023-08-20 18:40:34","2023-09-04 00:00:00","2024-09-03 00:00:00","New","Marsa Dubai","138000","138000","Free Hold","143","Unit","Flat","","Residential","Jumeirah Beach Residency","Marina Mall","Sports City Swimming Academy","","1","",""
"0220230820000919","2023-08-20 18:55:29","2023-08-20 00:00:00","2024-08-19 00:00:00","New","Al Hebiah Fifth","43000","43000","Free Hold","62","Unit","Flat","","Residential","","","Motor City","","1","","REMRAAM"
"0220230820000919","2023-08-20 18:55:29","2023-08-20 00:00:00","2024-08-19 00:00:00","New","Al Hebiah Fifth","43000","43000","Free Hold","62","Unit","Flat","","Residential","","","Motor City","","1","","Remraam - Al Ramth"
"0220230820000919","2023-08-20 18:55:29","2023-08-20 00:00:00","2024-08-19 00:00:00","New","Al Hebiah Fifth","43000","43000","Free Hold","62","Unit","Flat","","Residential","","","Motor City","","1","","REMRAAM - AL RAMTH 2"
"0220230820000919","2023-08-20 18:55:29","2023-08-20 00:00:00","2024-08-19 00:00:00","New","Al Hebiah Fifth","43000","43000","Free Hold","62","Unit","Flat","","Residential","","","Motor City","","1","","REMRAAM"
"0220230820000930","2023-08-20 19:06:51","2023-09-01 00:00:00","2024-08-31 00:00:00","New","Madinat Hind 4","75000","75000","Free Hold","167","Villa","Villa","3","Residential","","","","","1","","DAMAC HILLS (2) - BASSWOOD "
"0220230820000936","2023-08-20 19:19:28","2023-08-17 00:00:00","2024-09-01 00:00:00","New","Al Thanayah Fourth","500000","500000","Free Hold","564","Villa","Villa","5","Residential","Damac Properties","Marina Mall","Sports City Swimming Academy","","1","",""
"0220230820000941","2023-08-20 19:29:15","2023-08-25 00:00:00","2024-08-24 00:00:00","New","Al Barshaa South Third","70000","70000","Free Hold","63","Unit","Flat","","Residential","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","","1","","Joya Blanca Residences "
"0220230820000945","2023-08-20 19:33:40","2023-09-01 00:00:00","2024-08-31 00:00:00","New","Jabal Ali First","55000","55000","Free Hold","74","Unit","Flat","","Residential","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","","1","","Azizi Shaista Residence"
"0220230820000947","2023-08-20 19:41:40","2023-08-15 00:00:00","2024-09-14 00:00:00","New","Wadi Al Safa 3","25000","25000","Free Hold","55","Unit","Flat","","Residential","","","IMG World Adventures","","1","",""
"0220230820000955","2023-08-20 19:53:24","2023-08-21 00:00:00","2024-08-20 00:00:00","New","Jabal Ali First","125000","125000","Free Hold","291","Unit","Flat","","Residential","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","","1","","MURANO RESIDENCE 1"
"0220230820001055","2023-08-20 20:06:48","2023-08-28 00:00:00","2024-08-27 00:00:00","New","Al Hebiah Fourth","45000","45000","Free Hold","85","Unit","Flat","","Residential","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","","1","","ELITE 4 SPORTS RESIDENCE"
"1015816756","2023-08-20 17:18:01","2023-09-01 00:00:00","2024-08-31 00:00:00","Renewed","Mankhool","32000","32000","Non Free Hold","44.97","Unit","Flat","","Residential","Burjuman Metro Station","Dubai Mall","Dubai International Airport","","1","",""
"1296473537","2023-08-20 16:24:00","2023-07-26 00:00:00","2024-07-25 00:00:00","Renewed","Hor Al Anz","46000","46000","Non Free Hold","134.8","Unit","Flat","","Residential","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"1676102115","2023-08-20 12:38:29","2023-07-15 00:00:00","2024-07-14 00:00:00","Renewed","Al Nahda Second","49000","49000","Non Free Hold","92.9","Unit","Flat","","Residential","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"1676102115","2023-08-20 12:38:29","2023-07-15 00:00:00","2024-07-14 00:00:00","Renewed","Al Nahda Second","49000","49000","Non Free Hold","92.9","Unit","Flat","","Residential","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"1973116415","2023-08-20 10:18:49","2023-10-01 00:00:00","2024-09-30 00:00:00","Renewed","Hor Al Anz","52000","52000","Non Free Hold","147.16","Unit","Flat","","Residential","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","","1","",""
"73947216","2023-08-20 12:10:14","2023-08-08 00:00:00","2024-08-07 00:00:00","Renewed","Al Murqabat","80000","80000","Non Free Hold","166.76","Unit","Flat","","Residential","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","","1","",""
